47,Venom: Let There Be Carnage,Action,Adventure,Sci-Fi
48,Aquaman,Action,Adventure,Fantasy
49,Star Wars: Episode III - Revenge of the Sith,Action,Adventure,Fantasy
0,The Lost World: Jurassic Park,Action,Adventure,Sci-Fi
1,Arrival,Drama,Mystery,Sci-Fi
2,Zack Snyder's Justice League,Action,Adventure,Fantasy
3,The Midwich Cuckoos,Drama,Horror,Mystery
4,Ghostbusters,Action,Comedy,Fantasy
6,Alien: Covenant,Horror,Sci-Fi,Thriller
7,"Roswell, New Mexico",Drama,Romance,Sci-Fi
8,Ex Machina,Drama,Sci-Fi,Thriller
9,The Thing,Horror,Mystery,Sci-Fi
10,Spider-Man: Into the Spider-Verse,Animation,Action,Adventure
11,Futurama,Animation,Adventure,Comedy
12,Annihilation,Adventure,Drama,Horror
14,Doom Patrol,Action,Adventure,Comedy
15,Watchmen,Action,Drama,Mystery
16,Star Wars: Rebels,Animation,Action,Adventure
18,The Tomorrow War,Action,Adventure,Drama
19,Star Trek,Action,Adventure,Sci-Fi
20,Aliens,Action,Adventure,Sci-Fi
21,The Deadly Mantis,Family,Horror,Sci-Fi
22,Divergent,Action,Adventure,Mystery
23,Spider-Man: Far from Home,Action,Adventure,Sci-Fi
24,Captain America: The First Avenger,Action,Adventure,Sci-Fi
25,Gravity Falls,Animation,Action,Adventure
26,Resident Alien,Comedy,Drama,Mystery
27,Eternal Sunshine of the Spotless Mind,Drama,Romance,Sci-Fi
28,Upload,Comedy,Mystery,Sci-Fi
29,Supergirl,Action,Adventure,Drama
30,Farzar,Animation,Action,Adventure
31,Deadpool 2,Action,Adventure,Comedy
32,Rogue One,Action,Adventure,Sci-Fi
33,Firefly,Adventure,Drama,Sci-Fi
34,Jessica Jones,Action,Crime,Drama
35,Raised by Wolves,Drama,Fantasy,Sci-Fi
36,The Amazing Spider-Man,Action,Adventure,Sci-Fi
37,Dune: Part Two,Action,Adventure,Drama
38,Avengers: Age of Ultron,Action,Adventure,Sci-Fi
39,The Fifth Element,Action,Adventure,Sci-Fi
40,Transformers,Action,Adventure,Sci-Fi
41,Prometheus,Adventure,Mystery,Sci-Fi
43,The World's End,Action,Comedy,Sci-Fi
44,The Stand,Adventure,Drama,Fantasy
45,Star Wars: Episode VI - Return of the Jedi,Action,Adventure,Fantasy
46,A Quiet Place Part II,Drama,Horror,Sci-Fi
47,Idiocracy,Adventure,Comedy,Sci-Fi
48,Westworld,Action,Sci-Fi,Thriller
49,The Twilight Zone,Drama,Fantasy,Horror
0,Ad Astra,Adventure,Drama,Mystery
1,The Empire Strikes Back,Action,Adventure,Fantasy
2,Legends of Tomorrow,Action,Adventure,Drama
3,The Last of Us,Action,Adventure,Drama
4,Misfits,Comedy,Drama,Fantasy
5,The Falcon and the Winter Soldier,Action,Adventure,Drama
6,Snowpiercer,Action,Drama,Sci-Fi
7,Sonic the Hedgehog,Action,Adventure,Comedy
8,Godzilla vs. Kong,Action,Sci-Fi,Thriller
9,Star Wars: Episode VII - The Force Awakens,Action,Adventure,Sci-Fi
10,Boku no hîrô akademia,Animation,Action,Adventure
11,Captain America: Civil War,Action,Adventure,Sci-Fi
12,Logan,Action,Drama,Sci-Fi
13,ALF,Comedy,Family,Sci-Fi
14,Fantastic Four,Action,Adventure,Sci-Fi
15,Star Wars: Episode II - Attack of the Clones,Action,Adventure,Fantasy
16,The Meg,Action,Horror,Sci-Fi
17,The Fountain,Drama,Mystery,Romance
18,Donnie Darko,Drama,Mystery,Sci-Fi
19,Jigeum Uri Hakgyoneun,Action,Drama,Fantasy
20,Edge of Tomorrow,Action,Adventure,Sci-Fi
21,Armageddon,Action,Adventure,Sci-Fi
22,Despicable Me 3,Animation,Adventure,Comedy
23,Adventure Time,Animation,Action,Adventure
24,Underwater,Action,Horror,Sci-Fi
25,Ready Player One,Action,Adventure,Sci-Fi
26,Starship Troopers,Action,Adventure,Sci-Fi
28,About Time,Comedy,Drama,Fantasy
29,The Man in the High Castle,Drama,Sci-Fi,Thriller
30,The Flash,Action,Adventure,Fantasy
31,A Quiet Place,Drama,Horror,Sci-Fi
32,Quantum Leap,Action,Adventure,Drama
33,Ant-Man and the Wasp: Quantumania,Action,Adventure,Comedy
34,Her,Drama,Romance,Sci-Fi
35,The Martian,Adventure,Drama,Sci-Fi
36,Dune,Action,Adventure,Sci-Fi
37,Blindspot,Action,Crime,Drama
38,Big Hero 6,Animation,Action,Adventure
39,Lost in Space,Adventure,Drama,Family
40,Despicable Me 2,Animation,Adventure,Comedy
41,Predator,Action,Adventure,Horror
43,X-Men,Action,Adventure,Sci-Fi
44,The OA,Drama,Fantasy,Mystery
45,Altered Carbon,Action,Drama,Sci-Fi
46,Star Wars: Episode VIII - The Last Jedi,Action,Adventure,Fantasy
47,The Amazing Spider-Man 2,Action,Adventure,Sci-Fi
48,Solo: A Star Wars Story,Action,Adventure,Sci-Fi
49,Justice League,Action,Adventure,Fantasy
